names,scores,logfoldchanges,pvals,pvals_adj
ENSMUSG00000082691,4.0746274,2.4484181,4.608810820099228e-05,0.0003551300927049377
ENSMUSG00000021690,4.074514,0.429809,4.6110524260167956e-05,0.0003552508130793619
ENSMUSG00000030126,4.0733824,0.09925576,4.633525421297899e-05,0.0003569299635232493
ENSMUSG00000061474,4.073156,1.1299175,4.638032466122501e-05,0.0003571726070034001
ENSMUSG00000027304,4.073156,0.06232738,4.638032466122501e-05,0.0003571726070034001
ENSMUSG00000021432,4.0727034,0.8019968,4.647059030322002e-05,0.00035781538782918217
ENSMUSG00000100164,4.072251,1.2105659,4.6561022512882695e-05,0.00035845926297909807
ENSMUSG00000025956,4.0707793,1.1472263,4.685608104585955e-05,0.0003606780757428873
ENSMUSG00000045103,4.0698743,1.480316,4.703853583459427e-05,0.00036202959090359763
ENSMUSG00000034007,4.0693083,0.81323546,4.7152911952230296e-05,0.0003628568236136833
ENSMUSG00000107390,4.0687423,1.4424275,4.726755173403021e-05,0.00036368584316217136
ENSMUSG00000020638,4.0685163,0.82978,4.7313481600586084e-05,0.0003639860300392355
ENSMUSG00000028614,4.067837,2.440844,4.745152523206445e-05,0.00036499466346849986
ENSMUSG00000031171,4.0676107,0.9249577,4.74976245753453e-05,0.0003652958748024365
ENSMUSG00000037674,4.0663657,1.5073141,4.775193093773938e-05,0.00036719804774855365
ENSMUSG00000038002,4.064555,1.0799719,4.8124136588717064e-05,0.0003700061427817282
ENSMUSG00000039542,4.061839,0.34036803,4.8687606170144065e-05,0.00037428375030987336
ENSMUSG00000073705,4.0593495,4.848364,4.9209609414860083e-05,0.0003782413845152709
ENSMUSG00000040034,4.058218,1.4140712,4.944863345261194e-05,0.00038002310854309856
ENSMUSG00000073640,4.0581045,-0.17860651,4.9472596292962845e-05,0.00038015176328122513
ENSMUSG00000042784,4.057765,2.2442617,4.954455087765533e-05,0.0003806490994010022
ENSMUSG00000098694,4.057539,1.0027126,4.9592575701332244e-05,0.00038096246564730353
ENSMUSG00000000439,4.0573125,0.5517333,4.9640644649830545e-05,0.0003812760793504276
ENSMUSG00000092218,4.05686,1.6777462,4.973691507362995e-05,0.0003819597697425716
ENSMUSG00000054836,4.0566335,1.3618339,4.97851166251756e-05,0.0003822741646510201
ENSMUSG00000021147,4.056407,0.52089983,4.983336245403296e-05,0.00038258880777865793
ENSMUSG00000032194,4.0558414,0.6987031,4.9954170990168845e-05,0.00038346036812578785
ENSMUSG00000036672,4.0553885,0.2535625,5.0051017640542095e-05,0.0003841477638564558
ENSMUSG00000041650,4.0544834,0.9435305,5.024524510183403e-05,0.0003855822599766928
ENSMUSG00000026349,4.05437,0.8475681,5.0269573705650406e-05,0.00038571272326102255
ENSMUSG00000034430,4.054144,1.149023,5.031826441360085e-05,0.00038603004892498097
ENSMUSG00000010048,4.053691,1.2225409,5.041577996558152e-05,0.0003867218003888588
ENSMUSG00000045694,4.05222,-0.08810275,5.0733944055398177e-05,0.000389105621346341
ENSMUSG00000034543,4.051541,0.98837864,5.088143002129883e-05,0.00039017991704561267
ENSMUSG00000025192,4.0512013,0.5887209,5.0955325300397367e-05,0.0003906896580497765
ENSMUSG00000029802,4.0491643,0.5601203,5.140083740191007e-05,0.0003940481324624146
ENSMUSG00000022837,4.048712,1.1093316,5.150034018212427e-05,0.0003946959676508872
ENSMUSG00000028901,4.048712,1.4218061,5.150034018212427e-05,0.0003946959676508872
ENSMUSG00000022787,4.046448,1.1147623,5.2000598333893326e-05,0.0003984719018638534
ENSMUSG00000110282,4.046222,0.6008775,5.205087664476228e-05,0.00039879911835134026
ENSMUSG00000020092,4.0459957,0.2880603,5.2101201022036875e-05,0.0003991265924895842
ENSMUSG00000035614,4.0458827,0.64443654,5.2126380497958325e-05,0.0003992613742564806
ENSMUSG00000030539,4.045769,0.98570204,5.215157150534409e-05,0.000399396205114985
ENSMUSG00000036533,4.04509,0.21275972,5.23029599882049e-05,0.00040049732352911743
ENSMUSG00000058927,4.0445247,1.3358482,5.2429435082696984e-05,0.00040140738109277653
ENSMUSG00000047193,4.044298,1.503402,5.248010622330621e-05,0.00040173689225857267
ENSMUSG00000079179,4.043506,0.18226336,5.265782091074796e-05,0.0004030386885935916
ENSMUSG00000001855,4.04294,0.43034062,5.2785108953538544e-05,0.00040389547824952097
ENSMUSG00000028274,4.04294,1.6846772,5.2785108953538544e-05,0.00040389547824952097
ENSMUSG00000042650,4.042374,0.103441566,5.29126885220199e-05,0.00040481283038445336
ENSMUSG00000066148,4.041469,0.7285964,5.31174237698236e-05,0.00040632011590589084
ENSMUSG00000024764,4.0405636,1.1411781,5.332290950200634e-05,0.00040783270336349983
ENSMUSG00000023007,4.040111,0.83303106,5.342593460627992e-05,0.00040856130959409406
ENSMUSG00000021738,4.0399976,0.63349533,5.345172033688272e-05,0.0004086991213904937
ENSMUSG00000038976,4.0386395,0.2383246,5.376207032386075e-05,0.0004110123941273398
ENSMUSG00000025193,4.037395,1.9565355,5.4048056980410185e-05,0.00041313876375557226
ENSMUSG00000042626,4.0372815,-0.025149485,5.4074127118529215e-05,0.0004132780245405697
ENSMUSG00000038437,4.0364895,0.24548556,5.4256951962978556e-05,0.000414615116655537
ENSMUSG00000030621,4.0356975,1.1949086,5.444036234756022e-05,0.0004159562944587284
ENSMUSG00000058446,4.035584,0.6894634,5.446661173282141e-05,0.0004160964550317544
ENSMUSG00000027495,4.0344524,0.4678501,5.4729765930843974e-05,0.0004180461412764335
ENSMUSG00000049076,4.0336604,0.2335766,5.491469008284475e-05,0.0004193977984910935
ENSMUSG00000002058,4.033547,0.6468683,5.494115609155522e-05,0.0004195390529573626
ENSMUSG00000021288,4.029926,-0.27817634,5.579447689616485e-05,0.0004259933399922444
ENSMUSG00000092541,4.029473,2.0054877,5.590202051430082e-05,0.0004267525383307814
ENSMUSG00000030316,4.028681,1.468191,5.609069449725458e-05,0.00042813077081750177
ENSMUSG00000027475,4.027889,1.3198373,5.6279971582762704e-05,0.0004295132063549801
ENSMUSG00000061787,4.0276623,0.072870955,5.633416177697334e-05,0.000429864444664072
ENSMUSG00000041598,4.0272098,-0.20702939,5.644269047590063e-05,0.00043063015739810203
ENSMUSG00000034480,4.0269833,1.0669495,5.649702906523773e-05,0.0004309822640402686
ENSMUSG00000044026,4.0267572,1.0298346,5.655141720429344e-05,0.0004313346465679162
ENSMUSG00000047632,4.0265307,1.4154764,5.6605854935462205e-05,0.00043168730518443766
ENSMUSG00000047554,4.0258517,0.54522014,5.676946610609008e-05,0.000432872318985971
ENSMUSG00000020859,4.025399,0.041237906,5.6878788959143466e-05,0.000433643096125938
ENSMUSG00000025959,4.02223,0.16688445,5.764965095951906e-05,0.0004394564848523165
ENSMUSG00000035011,4.022117,0.10658404,5.76773639149771e-05,0.00043960407283937663
ENSMUSG00000006191,4.021325,0.4934257,5.787170818548626e-05,0.0004410214611338142
ENSMUSG00000029053,4.0196276,0.7398304,5.829025063846891e-05,0.00044414673315090465
ENSMUSG00000024212,4.018835,1.7407652,5.848655002428218e-05,0.00044557794862905146
ENSMUSG00000037742,4.018609,0.9822152,5.8542750450160784e-05,0.0004459415647893868
ENSMUSG00000020829,4.018156,2.9731236,5.865530476811847e-05,0.00044666965014101325
ENSMUSG00000059486,4.018156,0.31770527,5.865530476811847e-05,0.00044666965014101325
ENSMUSG00000113923,4.0163455,-0.056327093,5.910757466969871e-05,0.0004500486475212297
ENSMUSG00000040943,4.015893,1.058663,5.922115705622943e-05,0.000450848253227031
ENSMUSG00000062761,4.0157795,1.0860069,5.9249584930950255e-05,0.00045099944359009364
ENSMUSG00000098274,4.0149875,0.15061565,5.944894218559173e-05,0.0004524514923193763
ENSMUSG00000040021,4.013403,0.7721017,5.984956383972254e-05,0.00045543467431945
ENSMUSG00000040738,4.0128374,0.88024837,5.9993261535960484e-05,0.00045646217320133216
ENSMUSG00000027411,4.012724,1.0208515,6.002204025156915e-05,0.00045661513378835
ENSMUSG00000093769,4.0122714,3.1787808,6.0137285887398116e-05,0.00045742574855044615
ENSMUSG00000029534,4.0121584,1.0145521,6.0166130017563244e-05,0.0004575790232053835
ENSMUSG00000000308,4.01114,2.305095,6.042631734259765e-05,0.00045949142439251226
ENSMUSG00000016128,4.0110264,1.6077965,6.045529272044736e-05,0.00045964535427321494
ENSMUSG00000056536,4.010461,2.2995284,6.060036705468503e-05,0.00046068181979930695
ENSMUSG00000027082,4.009782,0.27179688,6.077489137508835e-05,0.0004619418313962672
ENSMUSG00000037210,4.007632,1.0197564,6.133069662490668e-05,0.00046609912612598735
ENSMUSG00000020063,4.007066,1.0527735,6.147775905299659e-05,0.00046714931796066527
ENSMUSG00000059824,4.0063868,0.32736465,6.165467467500205e-05,0.00046835841480638015
ENSMUSG00000027660,4.0063868,-0.023939563,6.165467467500205e-05,0.00046835841480638015
ENSMUSG00000040964,4.0062737,0.89260846,6.168420743334761e-05,0.00046851514321236435
ENSMUSG00000048310,4.0050287,0.7352382,6.200995294730934e-05,0.00047092135093559006
ENSMUSG00000023031,4.0043497,1.5028768,6.218831806213825e-05,0.00047220777690691135
ENSMUSG00000019564,4.003897,1.0351448,6.230749785870829e-05,0.00047297627016022064
ENSMUSG00000020904,4.003897,1.6697636,6.230749785870829e-05,0.00047297627016022064
ENSMUSG00000022529,4.0036707,0.8312776,6.236716881061813e-05,0.000473360965755688
ENSMUSG00000002274,4.003444,1.8415898,6.24268938595258e-05,0.0004737459609558824
ENSMUSG00000084314,4.002652,-0.010754715,6.263635820874327e-05,0.0004752670247477888
ENSMUSG00000082715,4.002539,1.1522526,6.266633594530494e-05,0.000475425952553628
ENSMUSG00000083449,4.002086,0.6785982,6.278638276741465e-05,0.0004762680563979878
ENSMUSG00000004266,4.001973,1.5851127,6.281642847077038e-05,0.00047642730965237316
ENSMUSG00000069633,4.0008416,2.2361715,6.31176350464998e-05,0.0004786428235567733
ENSMUSG00000108526,4.000728,0.6354925,6.314783078568535e-05,0.00047880282645279944
ENSMUSG00000042677,4.0002756,0.53113437,6.326875054444092e-05,0.0004796505766465781
ENSMUSG00000038838,3.9989176,1.8592174,6.363282628349767e-05,0.0004823412218113743
ENSMUSG00000028653,3.9975595,1.3179336,6.399888455461953e-05,0.00048504611769862536
ENSMUSG00000029190,3.9968805,0.75362927,6.418266029936894e-05,0.00048636891844480035
ENSMUSG00000101111,3.996541,1.1580867,6.427473537877293e-05,0.0004869965411540366
ENSMUSG00000028582,3.9934855,0.7911388,6.510905596789262e-05,0.0004932470163969482
ENSMUSG00000018974,3.9932592,0.489962,6.51712635251098e-05,0.0004936472336894057
ENSMUSG00000040728,3.9922407,1.7957145,6.545189431404945e-05,0.0004957015696567347
ENSMUSG00000020522,3.991675,0.2534431,6.56082940958259e-05,0.0004968145832294479
ENSMUSG00000016520,3.991109,0.7394443,6.576504753025003e-05,0.0004979299542293211
ENSMUSG00000049550,3.9907694,-0.06885727,6.58592696558565e-05,0.0004985716262916242
ENSMUSG00000061353,3.9905431,0.53854895,6.592215536670185e-05,0.0004989759231926544
ENSMUSG00000029710,3.989864,-0.21555936,6.611115363841777e-05,0.0005003345338478445
ENSMUSG00000029123,3.9897509,1.6836221,6.614270316303486e-05,0.0005005013403808946
ENSMUSG00000020156,3.9889588,-0.070615545,6.63639491244003e-05,0.0005021033241500553
ENSMUSG00000026675,3.9887323,0.8934319,6.642729078026577e-05,0.0005024381200618005
ENSMUSG00000025198,3.9887323,0.9030254,6.642729078026577e-05,0.0005024381200618005
ENSMUSG00000089824,3.9873745,0.9974079,6.680854383120675e-05,0.0005052492116522125
ENSMUSG00000020407,3.9860165,0.35124308,6.719186694229742e-05,0.0005080751484520568
ENSMUSG00000036550,3.985677,1.1540016,6.728802239973617e-05,0.0005087291506797635
ENSMUSG00000042121,3.9845452,0.4903196,6.760948186413721e-05,0.0005110861248600784
ENSMUSG00000033446,3.984319,0.6823351,6.767394789803623e-05,0.0005114999887365071
ENSMUSG00000029403,3.9833004,1.5598668,6.796476550988442e-05,0.0005136243212316262
ENSMUSG00000035984,3.981716,1.665949,6.841950004007788e-05,0.0005169866213191989
ENSMUSG00000029253,3.9808106,1.7430978,6.868063929854287e-05,0.0005188108682718288
ENSMUSG00000022779,3.9808106,0.17936729,6.868063929854287e-05,0.0005188108682718288
ENSMUSG00000035382,3.9789999,0.37844974,6.92057495471903e-05,0.0005227025158797402
ENSMUSG00000039463,3.9787736,2.3465874,6.927165477558653e-05,0.0005231252253612298
ENSMUSG00000020115,3.9778683,0.06959682,6.953586996252195e-05,0.0005250451945699763
ENSMUSG00000049882,3.9774156,0.6716583,6.96683348225464e-05,0.0005259699471772163
ENSMUSG00000034663,3.9773026,0.48321134,6.970148832087278e-05,0.0005261447783246034
ENSMUSG00000031767,3.975605,1.4368145,7.020058543437928e-05,0.0005298362510645236
ENSMUSG00000033581,3.9753785,1.1237105,7.026738660053035e-05,0.0005302643958574215
ENSMUSG00000035704,3.9746995,2.6729949,7.046815109993835e-05,0.000531703211195005
ENSMUSG00000085334,3.97436,-0.069807,7.056873672667415e-05,0.0005323858429619064
ENSMUSG00000020857,3.9739075,0.26461732,7.070306219055993e-05,0.0005333227832419479
ENSMUSG00000037816,3.9727757,1.3009268,7.10399348503026e-05,0.0005357870770569606
ENSMUSG00000087022,3.9719834,1.3305455,7.127664852011993e-05,0.0005374953684104631
ENSMUSG00000037936,3.9713044,0.3006336,7.14801396210337e-05,0.0005389526757044449
ENSMUSG00000024500,3.970852,2.1504648,7.161610552801009e-05,0.0005399005056677655
ENSMUSG00000086881,3.9703991,2.4568987,7.175231605339807e-05,0.000540849908031886
ENSMUSG00000047205,3.9700596,1.0637032,7.185463472617278e-05,0.0005415436073091109
ENSMUSG00000062991,3.9694939,2.479766,7.202547260859079e-05,0.0005427534396887308
ENSMUSG00000024350,3.9685886,0.5457588,7.229961259139045e-05,0.0005447412551331846
ENSMUSG00000100975,3.968249,0.20896043,7.24026693011508e-05,0.0005454396595585192
ENSMUSG00000063382,3.9673436,0.42973483,7.267816691188687e-05,0.0005474367477925125
ENSMUSG00000024912,3.967004,1.01147,7.278173391086595e-05,0.0005481384098057434
ENSMUSG00000020163,3.9667778,1.0512795,7.28508561103669e-05,0.0005485804953111978
ENSMUSG00000033991,3.966325,2.0031874,7.29892868246426e-05,0.0005495442856961648
ENSMUSG00000021589,3.965646,0.65733874,7.319739946817423e-05,0.0005510323681931949
ENSMUSG00000022150,3.9654198,0.119216606,7.326689497791568e-05,0.0005514766600968926
ENSMUSG00000020696,3.964854,0.8818287,7.344090687414848e-05,0.00055270740266338
ENSMUSG00000048878,3.9646275,-0.018362476,7.351062101919467e-05,0.0005531529732618057
ENSMUSG00000032041,3.963609,1.1602538,7.382510992648796e-05,0.0005554400351759035
ENSMUSG00000045038,3.9633827,0.3394951,7.389516894300903e-05,0.0005558876822186971
ENSMUSG00000046761,3.9620247,1.5787818,7.43168452735615e-05,0.0005589799182365223
ENSMUSG00000031740,3.961572,1.4980917,7.445790902831356e-05,0.0005599609229338924
ENSMUSG00000085340,3.96078,0.14277236,7.470538010886859e-05,0.0005617417696300582
ENSMUSG00000020525,3.9602141,0.53369427,7.488262117341955e-05,0.0005629136886723952
ENSMUSG00000030811,3.9602141,1.8892306,7.488262117341955e-05,0.0005629136886723952
ENSMUSG00000085172,3.960101,1.219595,7.491811707365233e-05,0.0005631001014263549
ENSMUSG00000041420,3.9597614,1.4421518,7.502470026911928e-05,0.0005638206915141864
ENSMUSG00000006127,3.9579506,-0.44383883,7.559556995795693e-05,0.0005680297530773762
ENSMUSG00000025196,3.956819,2.102563,7.595444679566934e-05,0.0005706449131511348
ENSMUSG00000053581,3.9545555,0.4491868,7.66770390540443e-05,0.0005759915267088162
ENSMUSG00000051451,3.9536502,0.6622771,7.696789197499029e-05,0.0005780114084741886
ENSMUSG00000058761,3.9536502,1.3686119,7.696789197499029e-05,0.0005780114084741886
ENSMUSG00000032305,3.953424,0.6845008,7.704076802990681e-05,0.0005783936479849058
ENSMUSG00000031714,3.953424,0.44507942,7.704076802990681e-05,0.0005783936479849058
ENSMUSG00000090625,3.9531975,0.19943826,7.711370932387235e-05,0.0005788586999388684
ENSMUSG00000045665,3.9529712,-0.09830449,7.718671591154942e-05,0.0005793241093284351
ENSMUSG00000020747,3.952745,0.77210397,7.725978784764258e-05,0.000579789876411251
ENSMUSG00000038855,3.9524055,-0.019594539,7.736951839983259e-05,0.0005805305731280952
ENSMUSG00000000532,3.9522922,1.3353468,7.740612798410663e-05,0.000580722484688061
ENSMUSG00000039349,3.9518394,1.4048259,7.755273017174709e-05,0.0005817394193131082
ENSMUSG00000023026,3.9516132,-0.007747587,7.762612967196966e-05,0.0005822070335442855
ENSMUSG00000037060,3.9505947,-0.056166697,7.795724097689382e-05,0.0005845238370455532
ENSMUSG00000086583,3.9505947,0.36216468,7.795724097689382e-05,0.0005845238370455532
ENSMUSG00000033355,3.9483314,0.23495224,7.86978308184708e-05,0.0005899927393478179
ENSMUSG00000114501,3.9479918,0.83796954,7.880949132192371e-05,0.0005907457113672424
ENSMUSG00000054808,3.947539,0.9137384,7.895860499501307e-05,0.0005917791730766778
ENSMUSG00000059005,3.9473128,0.07717105,7.90332618148057e-05,0.0005922543805358931
ENSMUSG00000049600,3.94686,1.2393273,7.918277569973862e-05,0.0005932903319190665
ENSMUSG00000094281,3.9464076,0.55407447,7.933255695077023e-05,0.0005943279914120043
ENSMUSG00000027589,3.9456153,-0.00082578935,7.959531883573586e-05,0.0005962116411324595
ENSMUSG00000083327,3.945389,0.3459955,7.967054464122768e-05,0.0005966902088411583
ENSMUSG00000029390,3.9443705,-0.08158005,8.000989324710715e-05,0.0005991464989265518
ENSMUSG00000027394,3.944144,0.998998,8.008548937941862e-05,0.000599627285771704
ENSMUSG00000042116,3.9430125,1.276146,8.046448389734168e-05,0.0006023792596245878
ENSMUSG00000089865,3.9428992,0.12009838,8.050247645429004e-05,0.0006025779793299218
ENSMUSG00000020649,3.9416544,3.7711647,8.092151526875169e-05,0.0006056284484126281
ENSMUSG00000048758,3.9414282,0.17797875,8.099792531613087e-05,0.0006061141309269071
ENSMUSG00000004562,3.9410887,0.545258,8.111266827071541e-05,0.0006068864828851991
ENSMUSG00000020921,3.9409754,0.40011838,8.115095005298796e-05,0.0006070866127045302
ENSMUSG00000004099,3.9407492,0.5491654,8.122756485639365e-05,0.0006075734125026483
ENSMUSG00000039166,3.9396174,1.0370798,8.161166550569423e-05,0.0006103597080928846
ENSMUSG00000020936,3.9385989,-0.12373688,8.195882332031589e-05,0.0006128689621094114
ENSMUSG00000045210,3.9378066,0.58832854,8.222979942630008e-05,0.0006148079151424333
ENSMUSG00000018931,3.9362223,1.2002101,8.277429395767084e-05,0.0006187910434250763
ENSMUSG00000010830,3.9358828,2.4042592,8.289141384465954e-05,0.0006195785940254898
ENSMUSG00000081228,3.9349775,1.0969081,8.320449970635163e-05,0.0006218304765786631
ENSMUSG00000025266,3.933959,0.7670455,8.355805708515186e-05,0.0006243841415011432
ENSMUSG00000010307,3.9337325,1.6510073,8.363681797236407e-05,0.0006248839674653449
ENSMUSG00000048351,3.93328,0.9150123,8.379455027276833e-05,0.0006259735946859827
ENSMUSG00000104376,3.930564,2.40285,8.474686341252507e-05,0.0006329978576105676
ENSMUSG00000050029,3.9301112,1.223316,8.490657321475363e-05,0.0006341007928109779
ENSMUSG00000032334,3.9299982,1.1063708,8.494654508209992e-05,0.0006343093129438802
ENSMUSG00000020393,3.929206,0.5997864,8.522684645002876e-05,0.0006363120978359878
ENSMUSG00000050079,3.9287531,0.36599293,8.538741083089227e-05,0.0006374204731945604
ENSMUSG00000026171,3.927961,0.42344722,8.566908651043687e-05,0.0006394325067446619
ENSMUSG00000025137,3.9276216,0.6880199,8.57900732364149e-05,0.000640244760367494
ENSMUSG00000090516,3.927395,-0.031506278,8.587082072856482e-05,0.0006407565239394298
ENSMUSG00000027835,3.927282,0.2440737,8.591122139946163e-05,0.0006409671225488394
ENSMUSG00000028378,3.9270556,1.6101528,8.599207662821461e-05,0.0006414794423756667
ENSMUSG00000090946,3.926037,0.48473817,8.635681577212635e-05,0.0006441090201192635
ENSMUSG00000041737,3.924679,2.2031524,8.684540888516699e-05,0.0006476615106375248
ENSMUSG00000022292,3.9244528,0.69209176,8.692709457150974e-05,0.0006480870467232276
